Tyre Condition,Make Year,Registration Number,Mileage,Price,Service Record,Insurance,Registration Certificate,Accessories,Car Age,Price per Mile,Company Name_Ford,Company Name_Honda,Company Name_Hyundai,Company Name_Kia,Company Name_Maruti Suzuki,Company Name_Nissan,Company Name_Renault,Company Name_Toyota,Company Name_Volkswagen,Car Name_Camry,Car Name_Cruze,Car Name_Elantra,Car Name_F-150,Car Name_Kwid,Car Name_Polo,Car Name_Seltos,Car Name_Sunny,Car Name_Swift,Variant_GT,Variant_Highline,Variant_LE,Variant_RXE,Variant_SE,Variant_SL,Variant_XL,Variant_ZXI,Fuel Type_Diesel,Fuel Type_Petrol,Transmission Type_Automatic (Tiptronic),Transmission Type_Manual,Body Color_Blue,Body Color_Gold,Body Color_Grey,Body Color_Maroon,Body Color_Red,Body Color_Silver,Body Color_White,Owner Type_Second,Owner Type_Third
Used,2015.0,53-131-3786,-1.4204032891480518,0.7947066067938727,No Service Record,No Current Insurance,Available,Sunroof,1.56263845512306,1.8929500368395238,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True
Needs Replacement,2023.0,49-354-5885,0.13532776762179785,-1.176161215687906,No Service Record,Valid Until [date],Available,"Music System, Sunroof",-1.2021146501902096,-0.6099755810198604,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True
Needs Replacement,2021.0,94-212-2780,0.9719057343491972,-1.3559543676107644,No Service Record,No Current Insurance,Available,Sunroof,-0.5109263738618921,-0.7133052230520843,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
Used,2024.0,55-267-1976,-0.7188612295300579,0.7102297117253847,No Service Record,No Current Insurance,Available,Sunroof,-1.5477087883543683,0.1988038450518697,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False
Used,2016.0,50-146-1440,0.16302282364717002,0.9287614613406797,Major Service at 132392 km,No Current Insurance,Not Available,"Alloy Wheels, Sunroof",1.2170443169589014,-0.2259014680551255,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False
New,2022.0,44-314-2817,1.2823136509716715,-1.632068062304257,Major Service at 143889 km,No Current Insurance,Available,GPS,-0.8565205120260508,-0.7627187073435966,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
Used,2020.0,62-152-7992,-1.1721741946683668,-1.1695467808600992,No Service Record,Valid Until [date],Available,"GPS, Music System, Leather Seats, Sunroof",-0.16533223569773342,-0.10890424136228814,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False
Needs Replacement,2016.0,41-431-4770,-1.1352774652821591,-1.0535907168990646,Major Service at 96918 km,Valid Until [date],Not Available,"Music System, GPS, Leather Seats, Alloy Wheels",1.2170443169589014,-0.08859439682942612,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False
New,2019.0,52-539-3769,0.5601533604375197,-1.7542229945070582,Full Service History,Valid Until [date],Not Available,Sunroof,0.18026190246642526,-0.7463910144538509,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True
Needs Replacement,2020.0,16-586-1496,-0.4583692396321166,-0.8882904496643589,Full Service History,Valid Until [date],Available,"Alloy Wheels, GPS, Sunroof",-0.16533223569773342,-0.42084928918752024,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False
New,2019.0,87-113-4476,0.3914260035079116,1.0318998934135362,Full Service History,No Current Insurance,Not Available,Alloy Wheels,0.18026190246642526,-0.27457670080791363,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
New,2017.0,94-697-6014,-0.6874026710929154,-1.0807280807312118,No Service Record,No Current Insurance,Available,"GPS, Alloy Wheels, Sunroof, Music System",0.8714501787947426,-0.39338748760872155,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Used,2023.0,82-940-4994,0.5932505730348111,1.5860839088097942,Major Service at 90441 km,No Current Insurance,Not Available,"Leather Seats, GPS, Sunroof, Music System",-1.2021146501902096,-0.23962554726694898,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False
New,2018.0,14-295-6003,1.3813892025006687,-1.7582790975395548,Full Service History,Valid Until [date],Not Available,Sunroof,0.525856040630584,-0.7809141057482797,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False
Used,2022.0,39-344-6946,0.4494451650903233,-1.3217523718159336,No Service Record,No Current Insurance,Not Available,Sunroof,-0.8565205120260508,-0.670070536692225,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True
New,2023.0,97-959-5370,-1.1458116705974013,1.0900402560917255,Full Service History,Valid Until [date],Available,GPS,-1.2021146501902096,1.0150957307260047,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True
Needs Replacement,2015.0,40-426-2285,-0.08340555197520849,0.5453839704441604,Full Service History,Valid Until [date],Available,Music System,1.56263845512306,-0.21652988180195212,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
New,2016.0,29-958-6806,-1.551081456622776,-0.7919006457960512,No Service Record,No Current Insurance,Available,Sunroof,1.2170443169589014,1.1884742870126834,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
Needs Replacement,2023.0,73-493-5257,1.2574457235522705,1.1020916870868918,Major Service at 142858 km,No Current Insurance,Not Available,"Sunroof, Leather Seats",-1.2021146501902096,-0.43342821574245477,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True
Used,2022.0,84-209-7523,-0.9302836305664004,-1.7037316543031717,Major Service at 53130 km,Valid Until [date],Not Available,Sunroof,-0.8565205120260508,-0.5152799257852949,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True
Needs Replacement,2024.0,21-527-1079,1.370188731208223,-1.290524274402453,Major Service at 57034 km,Valid Until [date],Not Available,"Leather Seats, GPS, Alloy Wheels, Sunroof",-1.5477087883543683,-0.7263381691296595,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False
New,2023.0,83-350-5280,-0.3418447223758206,-1.4579889509394517,No Service Record,Valid Until [date],Available,Sunroof,-1.2021146501902096,-0.5948644018534326,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False
New,2020.0,22-682-6553,-1.687900075400915,-0.881217160064466,No Service Record,Valid Until [date],Not Available,Sunroof,-0.16533223569773342,2.4433808406650512,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False
Needs Replacement,2016.0,97-670-7941,0.18202040759175236,1.1300342111794919,Major Service at 66233 km,No Current Insurance,Available,"Music System, GPS",1.2170443169589014,-0.19518959701231925,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,True,False
Needs Replacement,2021.0,58-368-6030,-0.3551160203541686,0.15298955039428935,Major Service at 61168 km,Valid Until [date],Not Available,Sunroof,-0.5109263738618921,-0.19522770466258335,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True
Needs Replacement,2024.0,82-378-2174,1.3059750967566774,-1.4187525391074878,No Service Record,No Current Insurance,Not Available,"GPS, Alloy Wheels",-1.5477087883543683,-0.738374178289479,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
New,2015.0,64-414-1801,1.345626925994564,-0.7355524140201605,No Service Record,No Current Insurance,Available,"Leather Seats, Sunroof, Alloy Wheels",1.56263845512306,-0.6603270997828791,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
New,2017.0,24-341-9559,-1.0180326604829404,-1.4090906159820527,No Service Record,No Current Insurance,Not Available,Music System,0.8714501787947426,-0.3501807677010247,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False
